"ID","Dia_sem","Mes","Dia_ocor","Hora","Distrito","Preco","Coord"
"1037614","1","10","25","15","MANHATTAN","1600241.9318181819","(40.799396535, -73.971175374)"
"992033","2","10","5","20","BROOKLYN","807918.918367347","(40.634524259, -73.954161561)"
"959548","7","3","28","0","MANHATTAN","1449397.7272727273","(40.7225111770001, -73.989741232)"
"1106015","4","8","26","7","BROOKLYN","776779.5918367347","(40.6820846460001, -73.89115186)"
"1076500","5","5","14","18","MANHATTAN","1471835.2159090908","(40.775135338, -73.9822918409999)"
"1089600","4","6","17","17","STATEN ISLAND","361333.3333333333","(40.6231204970001, -74.109565383)"
"1094399","1","3","29","8","MANHATTAN","1449397.7272727273","(40.82859338, -73.9505698299999)"
"1116222","3","10","13","22","BROOKLYN","807918.918367347","(40.663658173, -73.884719075)"
"1037989","7","12","19","7","BROOKLYN","823153.0408163265","(40.664099999, -73.943388978)"
"1083893","7","7","18","7","MANHATTAN","1487719.0909090908","(40.797543718, -73.970677756)"
"1084026","7","7","18","11","MANHATTAN","1487719.0909090908","(40.7613110390001, -73.973083376)"
"1113834","7","6","27","6","MANHATTAN","1557062.2727272727","(40.7074895330001, -74.0022232709999)"
"741609","7","8","22","2","BROOKLYN","776779.5918367347","(40.6115853860001, -73.959763513)"
"961610","7","3","14","17","BROOKLYN","735019.1836734693","(40.6663864290001, -73.899277098)"
"1022650","7","8","8","22","MANHATTAN","1506192.0454545454","(40.7581872960001, -73.9880031289999)"
"1107262","6","10","2","8","QUEENS","389583.8461538461","(40.6730177040001, -73.788085289)"
"1110182","2","10","19","19","BRONX","807918.918367347","(40.834209383, -73.851686775)"
"1108362","7","10","3","23","BROOKLYN","807918.918367347","(40.7089123660001, -73.959253901)"
"1081017","3","2","3","18","BROOKLYN","733877.5408163265","(40.665426831, -73.921843251)"
"1073713","3","5","12","7","MANHATTAN","1471835.2159090908","(40.709550764, -74.004989885)"
"825538","6","5","29","17","QUEENS","315149.8461538461","(40.772412907, -73.931729267)"
"1048221","4","4","15","11","BRONX","77496.875","(40.8638386850001, -73.8336922079999)"
"1090825","6","1","16","9","QUEENS","274035.26923076925","(40.6894726520001, -73.749799679)"
"1059427","7","1","3","5","MANHATTAN","1369658.4090909092","(40.756707459, -73.9844949389999)"
"1108049","3","3","3","1","QUEENS","271529.57692307694","(40.607821351, -73.759195838)"
"1107890","6","10","2","23","BROOKLYN","807918.918367347","(40.697963515, -73.9180833619999)"
"1022878","1","8","23","0","BROOKLYN","776779.5918367347","(40.6902119580001, -73.9452743429999)"
"1012358","3","6","16","20","BRONX","80357.8125","(40.807183186, -73.927250522)"
"997871","3","8","11","22","BRONX","79593.75","(40.852472791, -73.917687042)"
"1005156","7","8","1","9","BROOKLYN","776779.5918367347","(40.664552751, -73.8901027109999)"
"798649","5","1","22","20","MANHATTAN","1369658.4090909092","(40.7741253830001, -73.946905918)"
"1107064","1","2","22","22","QUEENS","232387.38461538462","(40.7338620670001, -73.888444056)"
"936094","6","7","3","19","BROOKLYN","789217.3469387755","(40.577815022, -73.944038086)"
"1039741","7","4","4","21","BROOKLYN","735071.4285714285","(40.6835491100001, -73.988492488)"
"1010417","5","10","22","12","MANHATTAN","1600241.9318181819","(40.7741368540001, -73.986758255)"
"814089","5","1","29","9","MANHATTAN","1369658.4090909092","(40.758648813, -73.963713857)"
"907259","5","3","19","22","MANHATTAN","1449397.7272727273","(40.7663116150001, -73.9868933819999)"
"1106286","4","8","26","17","BROOKLYN","776779.5918367347","(40.7036888260001, -73.939882154)"
"1045144","2","4","13","0","BRONX","77496.875","(40.8424450740001, -73.912198673)"
"1112240","3","12","8","7","MANHATTAN","1682289.6590909092","(40.7664618910001, -73.9528072419999)"
"1118523","5","11","19","18","QUEENS","357619.8717948718","(40.6848639130001, -73.7586796539999)"
"997386","3","8","11","19","BRONX","79593.75","(40.8280406900001, -73.840423109)"
"1066259","5","2","26","14","QUEENS","232387.38461538462","(40.7682753060001, -73.925249677)"
"1016205","3","10","20","0","BRONX","807918.918367347","(40.8819815210001, -73.8301823799999)"
"855735","7","8","29","4","MANHATTAN","1506192.0454545454","(40.704313492, -74.009223743)"
"1060120","3","12","29","0","BRONX","94984.375","(40.862707191, -73.902808351)"
"829198","3","5","5","11","MANHATTAN","1471835.2159090908","(40.85277753, -73.930302099)"
"851805","2","7","20","11","MANHATTAN","1487719.0909090908","(40.787867675, -73.9674499829999)"
"1074369","4","6","3","23","BROOKLYN","773386.612244898","(40.667684379, -73.919800341)"
"1010560","3","1","6","11","BROOKLYN","727974.4897959183","(40.5819346220001, -73.963665858)"
"1106210","4","8","26","14","MANHATTAN","1506192.0454545454","(40.7560435350001, -73.986949544)"
"812846","1","4","19","16","MANHATTAN","1557982.8295454546","(40.7684172200001, -73.9909291239999)"
"1108208","3","3","3","12","BRONX","75996.8125","(40.8169856480001, -73.8470140709999)"
"1073882","4","6","3","18","BRONX","80357.8125","(40.8181490850001, -73.8219309089999)"
"1013979","5","10","8","11","BROOKLYN","807918.918367347","(40.5990157640001, -74.001078138)"
"764119","5","12","10","21","BROOKLYN","823153.0408163265","(40.6103077860001, -73.949582538)"
"973579","4","11","25","6","MANHATTAN","1621056.8181818181","(40.7675086100001, -73.989734302)"
"1039075","4","1","28","1","MANHATTAN","1369658.4090909092","(40.864758883, -73.9228273799999)"
"1057825","7","2","21","12","QUEENS","232387.38461538462","(40.7053120900001, -73.7952935119999)"
"848172","1","7","19","15","MANHATTAN","1487719.0909090908","(40.737377112, -73.994729465)"
"841885","2","6","29","9","MANHATTAN","1557062.2727272727","(40.7307758750001, -73.9928285089999)"
"975536","4","5","6","15","BRONX","80687.5","(40.825843698, -73.9259185019999)"
"1071475","3","6","2","6","QUEENS","305813.7948717949","(40.7883061800001, -73.8136073589999)"
"1040225","7","12","26","16","MANHATTAN","1682289.6590909092","(40.8080129270001, -73.9639036839999)"
"1030556","4","9","16","9","MANHATTAN","1554646.5909090908","(40.7525130600001, -73.98159765)"
"1090864","6","8","28","5","BROOKLYN","776779.5918367347","(40.6342671420001, -73.924614345)"
"1100798","4","11","11","17","QUEENS","357619.8717948718","(40.678870553, -73.76592641)"
"850587","2","7","20","2","QUEENS","325513.28205128206","(40.676046592, -73.790343315)"
"911973","4","3","25","12","BROOKLYN","735019.1836734693","(40.692435469, -73.951976155)"
"1026365","7","5","16","21","BRONX","80687.5","(40.8168724380001, -73.850684927)"
"761541","5","12","10","10","QUEENS","332701.46153846156","(40.584262084, -73.822162106)"
"1018681","3","3","10","4","QUEENS","271529.57692307694","(40.776855276, -73.899821302)"
"1103035","6","11","27","12","QUEENS","357619.8717948718","(40.673028835, -73.823994689)"
"1039417","7","12","19","20","BROOKLYN","823153.0408163265","(40.5784017620001, -73.9627354099999)"
"1060255","4","2","25","15","MANHATTAN","1449851.1363636365","(40.7436156630001, -73.990513877)"
"1091233","6","1","16","14","BROOKLYN","727974.4897959183","(40.698901161, -73.9245556879999)"
"1094034","7","2","28","22","MANHATTAN","1449851.1363636365","(40.7930541270001, -73.9739553589999)"
"742583","7","8","22","6","BRONX","79593.75","(40.816219297, -73.9197044429999)"
"1108875","2","3","23","7","BROOKLYN","735019.1836734693","(40.624797535, -74.004558464)"
"1047735","4","4","15","5","QUEENS","284660.3846153846","(40.7784241000001, -73.919320344)"
"1101143","6","11","6","5","BROOKLYN","813043.8571428572","(40.609879693, -73.928978193)"
"884551","4","1","7","0","BRONX","70562.5","(40.85308436, -73.885005281)"
"857230","7","8","29","13","MANHATTAN","1506192.0454545454","(40.8046918530001, -73.938158254)"
"1077034","1","2","1","0","BRONX","74831.25.5","(40.8326356010001, -73.868941832)"
"1080579","2","11","9","7","QUEENS","357619.8717948718","(40.694253202, -73.796733864)"
"1015131","5","3","5","18","BRONX","75996.8125","(40.8613633890001, -73.867992264)"
"883151","2","1","5","16","BROOKLYN","727974.4897959183","(40.5797801950001, -73.998424655)"
"971354","6","4","24","15","BROOKLYN","735071.4285714285","(40.5932300100001, -73.957232488)"
"1097000","5","5","21","11","BROOKLYN","757306.1224489796","(40.6142303940001, -73.97590167)"
"1102311","2","7","13","21","BRONX","103389.0625","(40.846552554, -73.8856057199999)"
"893815","7","11","14","19","BROOKLYN","813043.8571428572","(40.5927657130001, -73.9941503649999)"
"734851","6","8","7","19","BROOKLYN","776779.5918367347","(40.5821231740001, -73.9611024929999)"
"971236","7","11","21","15","BROOKLYN","813043.8571428572","(40.657739603, -73.868597031)"
"1086393","3","4","7","2","MANHATTAN","1557982.8295454546","(40.8044619940001, -73.966354622)"
"972024","7","11","21","19","BROOKLYN","813043.8571428572","(40.668442123, -73.924121524)"
"953231","5","1","15","11","BROOKLYN","727974.4897959183","(40.6523906250001, -73.9733435489999)"
"1066669","7","4","18","15","BROOKLYN","735071.4285714285","(40.6439651700001, -73.958338652)"
"1058044","6","6","12","15","BRONX","80357.8125","(40.8278199010001, -73.925930756)"
"910400","7","3","21","21","BROOKLYN","735019.1836734693","(40.689615497, -73.924393112)"
"1001059","7","5","30","8","MANHATTAN","1471835.2159090908","(40.7181527910001, -73.993829126)"
"977378","2","5","11","3","BROOKLYN","757306.1224489796","(40.6969945560001, -73.935225256)"
"1104618","7","12","12","20","BRONX","94984.375","(40.887146149, -73.855760327)"
"853015","2","7","20","16","QUEENS","325513.28205128206","(40.745102672, -73.705280543)"
"977162","1","3","15","7","QUEENS","271529.57692307694","(40.6869642520001, -73.822320895)"
"1116718","5","10","29","15","QUEENS","389583.8461538461","(40.7571057800001, -73.828963071)"
"1107749","2","3","2","13","BRONX","75996.8125","(40.8611568740001, -73.896986539)"
"1009939","3","6","16","1","BRONX","80357.8125","(40.8873136340001, -73.847271758)"
"1101797","1","11","22","4","MANHATTAN","1621056.8181818181","(40.710228568, -74.007745689)"
"834033","5","5","7","14","MANHATTAN","1471835.2159090908","(40.819270169, -73.9519749529999)"
"1091801","5","9","3","10","BROOKLYN","782987.7448979592","(40.624361203, -73.999634)"
"1113456","5","12","31","12","MANHATTAN","1682289.6590909092","(40.733276458, -74.005074653)"
"1097360","4","9","23","19","MANHATTAN","1554646.5909090908","(40.763180101, -73.989175439)"
"873215","2","8","10","20","QUEENS","303412.5128205128","(40.7268915870001, -73.7790276699999)"
"965271","3","3","24","21","MANHATTAN","1449397.7272727273","(40.7234715500001, -73.9868621209999)"
"1085277","1","4","5","0","QUEENS","284660.3846153846","(40.727048144, -73.923701219)"
"966932","4","1","14","8","BROOKLYN","727974.4897959183","(40.6923703680001, -73.961319453)"
"1044126","6","10","16","22","MANHATTAN","1600241.9318181819","(40.73669807, -73.983316026)"
"1063541","4","3","11","17","BROOKLYN","735019.1836734693","(40.6000722100001, -73.955690454)"
"1115137","5","8","13","14","MANHATTAN","1506192.0454545454","(40.753320236, -73.9696613409999)"
"1003947","7","8","1","1","BRONX","79593.75","(40.843476722, -73.836327292)"
"1058546","3","12","15","2","BROOKLYN","823153.0408163265","(40.711254637, -73.948070577)"
"882861","2","1","5","15","BRONX","70562.5","(40.8221083710001, -73.863152741)"
"919316","5","6","18","18","MANHATTAN","1557062.2727272727","(40.76369656, -73.996232713)"
"972927","6","4","24","21","BROOKLYN","735071.4285714285","(40.675456238, -73.9037229429999)"
"972707","6","3","13","0","MANHATTAN","1449397.7272727273","(40.762268728, -73.987984345)"
"1096062","3","9","8","20","STATEN ISLAND","366000","(40.5746294590001, -74.095771036)"
"889018","5","11","12","15","BROOKLYN","813043.8571428572","(40.6549524170001, -73.958000222)"
"942118","4","7","8","12","BRONX","103389.0625","(40.8391174670001, -73.914497952)"
"1052089","6","5","8","21","MANHATTAN","1471835.2159090908","(40.7823820460001, -73.954475035)"
"1008025","3","5","26","15","BRONX","80687.5","(40.833881649, -73.816562183)"
"958903","2","9","7","16","MANHATTAN","1554646.5909090908","(40.7203981650001, -74.0010440309999)"
"895564","4","2","11","11","MANHATTAN","1449851.1363636365","(40.7344152800001, -73.9908507609999)"
"1097068","4","9","23","15","QUEENS","366240.46153846156","(40.743530988, -73.9026393669999)"
"1123066","2","4","27","20","BROOKLYN","735071.4285714285","(40.6376799060001, -73.952055193)"
"1011148","3","6","16","12","BROOKLYN","773386.612244898","(40.671254457, -73.926713851)"
"973655","5","7","16","3","MANHATTAN","1487719.0909090908","(40.8660629450001, -73.919297178)"
"943434","4","7","8","19","QUEENS","325513.28205128206","(40.667945639, -73.758957148)"
"1094181","1","3","29","0","BRONX","75996.8125","(40.834883362, -73.905223241)"
"1050124","1","9","27","5","MANHATTAN","1554646.5909090908","(40.7680019810001, -73.983791944)"
"934000","6","7","3","11","STATEN ISLAND","364500","(40.5400481770001, -74.157467343)"
"1048020","1","9","6","4","QUEENS","366240.46153846156","(40.7044350300001, -73.8937807139999)"
"1112958","1","12","20","21","QUEENS","332701.46153846156","(40.759902427, -73.8709114499999)"
"1024540","1","3","8","1","MANHATTAN","1449397.7272727273","(40.854761099, -73.933510004)"
"1090178","4","9","2","6","BROOKLYN","782987.7448979592","(40.697283951, -73.919699823)"
"1094792","1","3","29","16","MANHATTAN","1449397.7272727273","(40.739397142, -74.0072510959999)"
"975769","5","7","16","17","BROOKLYN","789217.3469387755","(40.6663344180001, -73.997146575)"
"1106526","4","8","26","23","QUEENS","303412.5128205128","(40.7553827150001, -73.8084405019999)"
"801673","4","2","18","18","STATEN ISLAND","499999.6666666667","(40.573227939, -74.106992611)"
"738087","3","8","18","15","BROOKLYN","776779.5918367347","(40.6468522770001, -73.913331727)"
"968735","3","4","14","18","QUEENS","284660.3846153846","(40.7545672890001, -73.855293038)"
"1064746","6","3","27","14","BROOKLYN","735019.1836734693","(40.677876789, -73.90331566)"
"923513","2","6","22","18","MANHATTAN","1557062.2727272727","(40.800380481, -73.950789433)"
"1077222","1","5","24","2","QUEENS","315149.8461538461","(40.6698323800001, -73.788830795)"
"988167","5","8","27","19","QUEENS","303412.5128205128","(40.6100355020001, -73.7535873529999)"
"1099332","4","10","14","13","QUEENS","389583.8461538461","(40.69427526, -73.818118276)"
"1114705","1","8","9","1","BROOKLYN","776779.5918367347","(40.667695343, -73.8958073919999)"
"966246","3","9","22","11","QUEENS","366240.46153846156","(40.576737918, -73.8424022359999)"
"1035618","2","7","27","22","BROOKLYN","789217.3469387755","(40.6088139820001, -73.937151193)"
"1010092","3","1","6","10","QUEENS","274035.26923076925","(40.670622517, -73.810702667)"
"1074003","4","6","3","19","MANHATTAN","1557062.2727272727","(40.832941761, -73.935432593)"
"922207","2","6","22","12","QUEENS","305813.7948717949","(40.769798585, -73.8907991089999)"
"1036835","2","8","31","12","BROOKLYN","776779.5918367347","(40.6517413450001, -73.9303823769999)"
"1065100","6","3","27","17","BROOKLYN","735019.1836734693","(40.7006048480001, -73.9275615719999)"
"1097907","2","10","12","13","QUEENS","389583.8461538461","(40.7555956100001, -73.738105662)"
"1002005","4","4","29","0","BROOKLYN","735071.4285714285","(40.6915261600001, -73.9501197229999)"
"855456","6","7","24","5","BROOKLYN","789217.3469387755","(40.6663864290001, -73.899277098)"
"1085578","1","4","5","5","MANHATTAN","1557982.8295454546","(40.8497762170001, -73.9375271649999)"
"1023280","6","12","18","13","BROOKLYN","823153.0408163265","(40.6713598200001, -73.881811023)"
"1123276","5","8","20","16","BRONX","79593.75","(40.8753114510001, -73.847545211)"
"1051735","1","9","27","22","BROOKLYN","782987.7448979592","(40.6941896490001, -73.981346891)"
"1062658","1","6","28","2","QUEENS","305813.7948717949","(40.709403605, -73.921892685)"
"1041444","6","9","25","22","QUEENS","366240.46153846156","(40.6823171140001, -73.844943386)"
"862064","5","9","10","15","BRONX","80778.125","(40.8822004140001, -73.841273143)"
"1054519","2","12","28","17","BROOKLYN","823153.0408163265","(40.6962432350001, -73.941756906)"
"1004586","3","11","24","14","BRONX","98031.25","(40.8716129970001, -73.8424554599999)"
"1057030","1","12","13","11","QUEENS","332701.46153846156","(40.71209256, -73.762859121)"
"1047265","2","4","13","22","QUEENS","284660.3846153846","(40.748277779, -73.8778814349999)"
"964751","3","3","24","17","BRONX","75996.8125","(40.8226118740001, -73.887088502)"
"999350","7","2","14","21","MANHATTAN","1449851.1363636365","(40.7416892000001, -74.0029858509999)"
"1078902","2","10","26","8","BROOKLYN","807918.918367347","(40.6810133750001, -73.994344531)"
"1071394","5","8","20","22","BROOKLYN","776779.5918367347","(40.6335899540001, -73.951535716)"
